IMDbID,Genre,Released,Title,IMDbRating,Type,Synopsis,ImageURL
tt1375666,"['Action', 'Adventure', 'Sci-Fi']",2010,Inception,8.8,movie,A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O.,"['https://m.media-amazon.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2782332,"['Action', 'Adventure', 'Documentary']",2013,Lion Ark,8.7,movie,"More action adventure than traditional documentary, Lion Ark follows the world's most ambitious and daring animal rescue, with a narrative meticulously compiled from film, interviews, ...","['https://m.media-amazon.com/images/M/MV5BMTc5OTA0NDY0Nl5BMl5BanBnXkFtZTgwNjA0MzUxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2670710,"['Action', 'Adventure', 'Documentary']",2013,Lets Roll,8.7,movie,"In July 2011, six Los Angeles firefighters bicycle 3,300 miles in 45 days across America to honor those lost on September 11Th. Staying in firehouses along the way, they battle severe ...","['https://m.media-amazon.com/images/M/MV5BMjM5MzE2NjQ5MF5BMl5BanBnXkFtZTgwNDIwOTIzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2404070,"['Action', 'Comedy']",2012,Manhandlers,8.7,movie,"Two guys desperate for cash open their own muscle-for-hire business. This inadvertently opens a gateway into the heart of the city's seedy underworld. Under constant attack from hitmen, ...",[]
tt2358919,['Action'],2012,Black,8.7,movie,,"['https://m.media-amazon.com/images/M/MV5BMjAxMDkzZTYtYzk4NS00MWZkLWI4MmItNGYzMWRjZjI3MGFhXkEyXkFqcGdeQXVyMzMzMTExNzI@._V1_UY268_CR2,0,182,268_AL_.jpg']"
tt3154406,"['Action', 'Adventure', 'Biography']",2013,"The Old, the Young & the Sea",8.6,movie,"The Old, the Young and the Sea embarks on an adventurous documentary trip along the Atlantic Coast of France, Spain and Portugal. The movie frames a vivid snapshot of European post modern ...","['https://m.media-amazon.com/images/M/MV5BMTY5MzA5MjI4M15BMl5BanBnXkFtZTgwMDY4MTUzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt1874758,"['Action', 'Drama']",2013,The Green Bandits,8.6,movie,"Pushed over the edge, 3 environment friendly bank robbers set out to rob a bank and record their heist.","['https://m.media-amazon.com/images/M/MV5BMTg3MTgxNjQ5OF5BMl5BanBnXkFtZTcwMzA3NzQxOQ@@._V1_UY268_CR2,0,182,268_AL_.jpg']"
tt2256538,"['Action', 'Drama', 'Family']",2012,Tragedy of a Mother and Son,8.6,movie,This movie is about a young girl who hangs out with the wrong crowd. Her name is Jennifer. She was once an A student. Her association with the wrong crowd has caused her grades to decline. ...,"['https://m.media-amazon.com/images/M/MV5BM2E1NTQ0OGMtYjQ1OC00NDNjLTk0N2MtMmM0ZTk5OTA1YzU2XkEyXkFqcGdeQXVyMzYzMzE0Mzc@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2117939,"['Action', 'Adventure', 'Documentary']",2011,One for the Road,8.6,movie,"One for the Road is a ski film following some of the world's most progressive snow sports athletes, documenting their lives on the road, and capturing some of the most stunning riding to ...","['https://m.media-amazon.com/images/M/MV5BNDMzMzE2MDcyMF5BMl5BanBnXkFtZTgwNjk2MjYwNTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt1930512,['Action'],2011,The Empty Hands,8.6,movie,"A strong-willed black man motivated by the love for his family, friends and the Martial Arts.","['https://m.media-amazon.com/images/M/MV5BYzA4ZGE0ZjMtMTRkMC00ZTJhLWI1NDgtYjBjNmM3N2YwMjhlXkEyXkFqcGdeQXVyNjIxOTc5NDY@._V1_UY268_CR12,0,182,268_AL__QL50.jpg']"
tt4375326,"['Action', 'Comedy', 'Documentary']",2014,Push It to 11: the Bits of Baco,8.5,movie,"Five friends from north eastern Wisconsin would find a common bond in BMX freestyle that would take them around the world, and back again.","['https://m.media-amazon.com/images/M/MV5BMTU1NTc5MDM5MF5BMl5BanBnXkFtZTgwMTY2ODE5NDE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt4324474,"['Action', 'Adventure']",2014,Operation: Candlelight,8.5,movie,A band of unconventional Jewish school girls becomes a troupe of unlikely heroes in this action adventure film.,"['https://m.media-amazon.com/images/M/MV5BZGNlZTI0ZjAtN2EwNS00NTM5LTkzOTEtYTJkYjZiNjhiMzA5XkEyXkFqcGdeQXVyNTE0Mjk3ODI@._V1_UY268_CR87,0,182,268_AL_.jpg']"
tt3468802,"['Action', 'Comedy', 'Mystery']",2014,Hank Is Evil: The Movie,8.5,movie,"2 years since he became Peoria's number one super villain, Hank finds himself under attack from a mysterious enemy who seems to know exactly how to hurt him.","['https://m.media-amazon.com/images/M/MV5BMjIyNzU0NjU1NV5BMl5BanBnXkFtZTgwOTY1MDU2MjE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt3238116,"['Action', 'Documentary', 'Sport']",2013,Never Not Part 2,8.5,movie,"Never Not Part 2 takes a deeper look at snowboarding, going beyond the action, the tricks, & the travel to expose the people behind the progression. By elevating the voices and viewpoints ...","['https://m.media-amazon.com/images/M/MV5BMjI1MTM3MjgxN15BMl5BanBnXkFtZTgwMzMyNTIxNTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2557498,"['Action', 'Comedy']",2013,Police Guys,8.5,tvMovie,A pair of cops on a stakeout end up getting much more than they bargained for.,"['https://m.media-amazon.com/images/M/MV5BOTE5M2JhMjQtNzhjZC00ZGI0LTkzMWQtY2JiYWJlNjMxODcyXkEyXkFqcGdeQXVyMTQ3MTkwNzU@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2612322,['Action'],2012,Alpha Protocol: Solomon's Stele,8.5,movie,The Alpha Team is sent on a desperate mission to find an artifact hidden by King Solomon before the Serpent Corporation gets their hands on it.,"['https://m.media-amazon.com/images/M/MV5BNjM4ODAwNjQ4NF5BMl5BanBnXkFtZTcwMjg4Mjc5OA@@._V1_UY268_CR5,0,182,268_AL_.jpg']"
tt2367314,"['Action', 'Western']",2012,Clay Walker: Jesse James,8.5,movie,American outlaw Jesse James takes on a gang of gunfighters.,"['https://m.media-amazon.com/images/M/MV5BMzk4NzUwNDg2NV5BMl5BanBnXkFtZTcwMTcwMzY0OA@@._V1_UY268_CR8,0,182,268_AL_.jpg']"
tt2324260,"['Action', 'Crime']",2012,Bad Tara,8.5,movie,BAD TARA- super-cute-NYC-Asian-girl thug/debt collector whose past catches up to her when a mysterious lady in trouble brings cops and killers to Tara's hood gunning for our feisty heroine....,"['https://m.media-amazon.com/images/M/MV5BODMxMDY5NDgyMV5BMl5BanBnXkFtZTcwMDQ0MjYzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2290968,['Action'],2011,R.I.P,8.5,movie,"New York cop, try to find the killers of his daughter after she got killed in-front of her mom.",[]
tt1669591,"['Action', 'Documentary', 'Drama']",2010,"Fire in the Heartland: Kent State, May 4, and Student Protest in America",8.5,movie,"This is the story of Kent State University students who stood up to question racism, violence against protesters, and the long American involvement in the Vietnam War. On May 4, 1970, the ...",['https://m.media-amazon.com/images/G/01/imdb/images/nopicture/180x268/film-173410679._CB468515592_.png']
tt4022826,"['Action', 'Comedy', 'Documentary']",2014,The Making of Plastic,8.4,movie,"Sam and Fordy run a credit card fraud scheme, but when they steal from the wrong man, they find themselves threatened by sadistic gangster. This looks into the making of the feature PLASTIC.","['https://m.media-amazon.com/images/M/MV5BOTU5MDk3NDQ3M15BMl5BanBnXkFtZTgwMzUwMTkxMzE@._V1_UY268_CR3,0,182,268_AL_.jpg']"
tt3704196,"['Action', 'Comedy']",2014,The Luigi0730 Movie,8.4,movie,"Our YouTube Mario brothers friends are now movie stars in the all new uncensored re-cut of ""The Luigi0730 Movie""","['https://m.media-amazon.com/images/M/MV5BNzgwMzE3OTktYzFkMC00N2I3LWIxZjAtZTYyZGM0MjU3OWVkXkEyXkFqcGdeQXVyNTE4MzE3ODc@._V1_UY268_CR6,0,182,268_AL_.jpg']"
tt3598200,"['Action', 'Drama', 'Family']",2013,The Distant Boat,8.4,movie,"A young man's life changes forever after a life-threatening encounter on the Kenyan coast. Now he must risk his job, his love, and his future for something even more important.","['https://m.media-amazon.com/images/M/MV5BMTQyODI0ODgzOF5BMl5BanBnXkFtZTgwOTU2MTg0MTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2637156,"['Action', 'Comedy', 'History']",2013,King Lee,8.4,movie,"The untrue true story of one of the most corrupt mayors in history, and the rise and fall of an American city.","['https://m.media-amazon.com/images/M/MV5BNzAyMDA0NzAxMV5BMl5BanBnXkFtZTcwNTk0MjI0OQ@@._V1_UY268_CR12,0,182,268_AL_.jpg']"
tt6453502,"['Action', 'Documentary', 'Sport']",2012,Superheroes of Stoke,8.4,movie,"Perhaps the most eagerly awaited ski film of the last two decades, Superheroes of Stoke celebrates 20 years of skiing progression, showcasing icons of the sport and honoring the moments ...","['https://m.media-amazon.com/images/M/MV5BNjkxNmQzNTktOWIwOC00YmU2LTliYWQtYWEyMzlkYTA0ODI0L2ltYWdlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2165769,['Action'],2012,Fictionality,8.4,movie,,[]
tt1345836,"['Action', 'Adventure']",2012,The Dark Knight Rises,8.4,movie,"Eight years after the Joker's reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane.","['https://m.media-amazon.com/images/M/MV5BMTk4ODQzNDY3Ml5BMl5BanBnXkFtZTcwODA0NTM4Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2322664,['Action'],2012,EFS: Covert Ops Unlimited,8.4,tvMovie,Codename Excalibur must build a covert ops team to stop an impending attack on American soil. With the help of the best special force operatives in the world his mission is to track and ...,"['https://m.media-amazon.com/images/M/MV5BMjIwMTU0MDQ3OV5BMl5BanBnXkFtZTcwNjA2Mjg2OA@@._V1_UY268_CR12,0,182,268_AL_.jpg']"
tt3511262,"['Action', 'Biography', 'Documentary']",2014,My Name Is Jonah,8.3,movie,"What is the secret origin of this self-proclaimed 'real-life warrior, adventurer and musician'? How has he gained his tremendous cult following? Steel yourselves for a quest to explore how ...","['https://m.media-amazon.com/images/M/MV5BODVhNzJmODUtODRhYy00NjAxLWJkYjktOTQ4YWVlNjc0YzRjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzA3Nzc3OTM@._V1_UX182_CR0,0,182,268_AL__QL50.jpg']"
tt10463692,['Action'],2020,Catch of the Day 2: You Die at Dawn!,9.4,movie,"Crashing funerals, digging through corpses to find drugs, and busting big-breasted bad girls is all in a days work for Officer Rod Davis.","['https://m.media-amazon.com/images/M/MV5BZjFlNWUzN2EtYmFlMi00ZTcwLTliZjEtMDlkOTE1MGVmNGM0XkEyXkFqcGdeQXVyMjMwNjIxMTY@._V1_UY268_CR19,0,182,268_AL_.jpg']"
tt6902226,['Action'],2017,JJBA Mangabridged: Phantom Blood 1 of 2,9.4,tvMovie,"In this satirical tribute to the wildly popular anime and manga series, JoJo's Bizarre Adventure, follow Jonathan Joestar on his quest to destroy the wicked Dio Brando in the first of two explosive parts.","['https://m.media-amazon.com/images/M/MV5BMDJiNTExYTAtYzY1ZC00MjUzLTkxYzctNzIyNmRkOWM1MWIxXkEyXkFqcGdeQXVyNTQ3OTkzNDM@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt4846724,"['Action', 'Drama']",2015,In-Security: Are You In?,9.3,tvMovie,A struggling actor takes a wrong turn when he becomes a bouncer in LA's dangerous and provocative night-club scene.,"['https://m.media-amazon.com/images/M/MV5BMTQ1NDA4NDA4Nl5BMl5BanBnXkFtZTgwMDUzOTYzNzE@._V1_UY268_CR12,0,182,268_AL_.jpg']"
tt3807352,"['Action', 'Adventure', 'Documentary']",2020,Chasing Red,9.1,movie,"Everyone has heard of Pamplona's Running of the Bulls, yet so few know much about it. Even fewer know that there is an elite group of runners who brave dozens of bull runs each year, ...","['https://m.media-amazon.com/images/M/MV5BMjM4NTEyNjAxMl5BMl5BanBnXkFtZTgwNzMzMDc0NTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6753864,['Action'],2019,Wing Girls,9.1,tvMovie,"Six female air show fighter pilots for the U.S. Navy, find themselves at the head of the squadron on a pre-emptive strike on North Korea (North Kiyung)","['https://m.media-amazon.com/images/M/MV5BZDc3Y2MzYTMtN2E2Mi00MDE3LTljYTItMjEwYjhlZTM0YTg5XkEyXkFqcGdeQXVyMzU3MDA2NjU@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt9335692,"['Action', 'Crime', 'Drama']",2018,Country Boys,9.1,tvMovie,Country Boys is a much needed 60 min high drama series that highlights country living and everything that comes with it. There are no shows on television today that highlights the country ...,"['https://m.media-amazon.com/images/M/MV5BODI0MzgxOTYtMWQ0My00NDFmLTg1OTUtYzg3NTdlYmU3ODcyXkEyXkFqcGdeQXVyMjEwODIxODc@._V1_UY268_CR43,0,182,268_AL_.jpg']"
tt10332260,"['Action', 'Adventure', 'Comedy']",2019,Finding Purpose: The Road to Redemption,9,movie,"""Finding Purpose: The Road to Redemption"" is the story of John Kayhill, a U.S. Army veteran of the Bosnian War, who is trying to overcome the effects of the PTSD he suffered.","['https://m.media-amazon.com/images/M/MV5BMjNmNzU0YTAtNWU0Ny00ODRjLWEzZTQtMDA4Y2E4NDEyZjMzXkEyXkFqcGdeQXVyMTk5NjA5MTE@._V1_UY268_CR12,0,182,268_AL_.jpg']"
tt10627706,['Action'],2019,MIAO,9,tvMovie,,"['https://m.media-amazon.com/images/M/MV5BYTBkZWJlNzctNzk0Yi00MGQxLThiODktNjEzZjcwZTY5ODQxXkEyXkFqcGdeQXVyNzY1NDYyODQ@._V1_UY268_CR16,0,182,268_AL_.jpg']"
tt6412776,"['Action', 'Adventure', 'Documentary']",2018,La Era de la Desconexión,9,movie,"How the human race has forgotten to be connected with mother nature, because they're to busy in the cities, with the social media, become drug addicted, alcoholic, and do not remember that ...","['https://m.media-amazon.com/images/M/MV5BMzAyODFmMTktYjU3MC00MGExLThmNDUtYjEzNzA1ZGJmNjNlXkEyXkFqcGdeQXVyMzQ5NTgyMTI@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt2736168,"['Action', 'Documentary', 'Drama']",2016,High School 911,9,movie,"A documentary feature film that follows Darien EMS-Post 53, the only ambulance service for the town of Darien, CT. This organization covers one of the deadliest stretches of highway off of ...","['https://m.media-amazon.com/images/M/MV5BNGExODFlNjItNjIwNi00MmU4LWEzZGMtNjYyOGM5NjkyMjY0XkEyXkFqcGdeQXVyNDA5MTI0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt5648692,['Action'],2016,Indyli Action,9,tvMovie,The Hottest Dance Fitness Show Ever.,"['https://m.media-amazon.com/images/M/MV5BM2JmODE4OTktYjcwNS00OWYzLTg4MTYtYzA2YTdkM2Q4NTFmXkEyXkFqcGdeQXVyNjY1MDgwNTM@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt5427808,"['Action', 'Adventure', 'Drama']",2016,El Oro,9,tvMovie,"In the midst of tragedy, siblings Elias and Sophia Oro learn their family are the protectors to a powerful cipher. Little do they know, this coveted cipher leads to the gold of El Dorado. ...","['https://m.media-amazon.com/images/M/MV5BNjdhMjViZmYtMjgxYi00NDY1LWJkM2MtZTE5ZjgzYWZkOWZmXkEyXkFqcGdeQXVyNDM5MjcwOTY@._V1_UY268_CR12,0,182,268_AL_.jpg']"
tt5090116,['Action'],2015,A Cartel Story,9,movie,"Jay Hardy Jr, a CPD officer sets his vengeful eyes on known drug cartel head Chavez for murdering his father. In a city known for corruption, who can he trust.","['https://m.media-amazon.com/images/M/MV5BMTY0MDEyODk2NV5BMl5BanBnXkFtZTgwODIyNzIxNzE@._V1_UY268_CR4,0,182,268_AL_.jpg']"
tt7370170,"['Action', 'Adventure', 'Drama']",2020,Ride Hard: Live Free,8.9,movie,"Ride Hard, Live Free Savagery reigns. The world has been thrown into an unrelenting dystopia of unchecked violence. Governments have dissolved. Survival has been reduced to a more primitive...","['https://m.media-amazon.com/images/M/MV5BYTUwODExOTItNTQ1Mi00MGI5LWI0NjQtMDBiYWQ2ZjFkMDI2XkEyXkFqcGdeQXVyNTg3NDYxMDI@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt5563718,"['Action', 'Thriller']",2019,Haphazard,8.9,movie,"When a secret US defense satellite containing missile activation codes crashes on a remote island off the coast of Thailand, one spy, one rebel, and one criminal race to recover the hard drive.","['https://m.media-amazon.com/images/M/MV5BYjNjZDQ3YjYtMWQ4ZC00M2I3LThhMTAtZjVkZTEzNWFhY2ZjXkEyXkFqcGdeQXVyNzk5ODY5Njk@._V1_UY268_CR9,0,182,268_AL_.jpg']"
tt8764384,"['Action', 'Documentary']",2018,Chasing The Thunder,8.9,movie,"A thrilling high seas adventure feature documentary where two marine conservation captains from Sea Shepherd go on a hundred day chase of the illegal poacher and pirate fishing vessel, the Thunder.","['https://m.media-amazon.com/images/M/MV5BMWMxYjg4MDgtY2QzZi00ZjJjLTgwMTYtNjRmOWI4OGY0M2Q4XkEyXkFqcGdeQXVyMDI1Mzg4MA@@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt7674116,"['Action', 'Adventure', 'Comedy']",2017,Ninja Cowboy Viking vs. the GadgetGents,8.9,movie,"Seven kids will be called to be heroes. After accidentally finding out the plans of an evil corporation, the GadgetGents, to hack everyone's phones, these kids will have to defend their ...","['https://m.media-amazon.com/images/M/MV5BOGQ4M2VkODctOGY4MC00MjVmLWE0YzYtNjhlNzBkZDEyZTFjXkEyXkFqcGdeQXVyODI2ODQ0OTA@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6596138,"['Action', 'Adventure', 'Animation']",2017,Bluefish,8.9,movie,Can a documentary save a fish species from extinction?,"['https://m.media-amazon.com/images/M/MV5BOTc1ZjZiZWQtMWU3NC00ZDg5LWFmNTEtMjI2NzEyMTc1ZGQ2XkEyXkFqcGdeQXVyNTUxMTA5NzI@._V1_UY268_CR4,0,182,268_AL_.jpg']"
tt3863892,['Action'],2016,Until the Day I Die: Part 2,8.9,movie,until the day i die part 2,"['https://m.media-amazon.com/images/M/MV5BNDliNTlkYmYtMTk5MC00MDU0LWJjMWUtMmM4NWY3Njk3ZTMxXkEyXkFqcGdeQXVyMzM1NTgwODQ@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6677802,"['Action', 'Crime', 'Drama']",2016,Home and Away: Revenge,8.9,tvMovie,"Heath and Bianca, finally having solves their marital crisis, leave on a belated honeymoon at a desert oasis in the Northern territory. But fiend Gunno, whom Heath left for dead, prepared ...","['https://m.media-amazon.com/images/M/MV5BNzI5NjVhNmMtMWNkMi00OWFmLTk4NWMtYWM3ZmY2NDJhY2QxXkEyXkFqcGdeQXVyMjQ0NTczMTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt4565982,"['Action', 'Drama', 'Horror']",2015,Toxin: 700 Days Left on Earth,8.9,movie,"Seven hundred days after U.S. President Austin (Lee Majors) announces a new, rapidly spreading virus, a resulting plague has killed most of humanity and transformed the rest into mutants. ...","['https://m.media-amazon.com/images/M/MV5BMjAwMTE5OTc0NV5BMl5BanBnXkFtZTgwNzc4ODA2NTE@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt6856718,['Action'],2018,Meant to Be Broken,8.8,movie,"Harvey has led a cautious and conscientious life until he gets fired and finds out he has one month to live. Throwing caution to the wind, he meets Luke at a bar and confesses he's never ...","['https://m.media-amazon.com/images/M/MV5BZGVkOWIyMjctODg2My00NDMzLWE1MjUtYzI0NDE0Y2Q1NGVkXkEyXkFqcGdeQXVyMjA1ODY2NA@@._V1_UY268_CR7,0,182,268_AL_.jpg']"
tt3652200,"['Action', 'Adventure', 'Comedy']",2017,The Angry Nerd,8.8,movie,"An atomic, foul-mouthed nerd finally stands up to a bully. As soon as Erwin Gutierrez thinks that he's finally defeated his villain, Hollywood finds out about Erwin's interesting uprise and makes a very obscene and profane comedic anti-bullying movie.","['https://m.media-amazon.com/images/M/MV5BMTJjZTQ2ODgtYWNmNi00MDVkLTlhNzYtZTk3ZWZjOGMyMTlhXkEyXkFqcGdeQXVyNTE4MzE3ODc@._V1_UY268_CR16,0,182,268_AL_.jpg']"
tt2740676,"['Action', 'Comedy', 'Documentary']",2015,Club King,8.8,movie,"Club Kingpin Mario Diaz has been throwing the hottest, sexiest, funnest parties in the LGBT nightlife scene for over 20 years, from New York to LA. Come with us as we dive deep, go behind ...","['https://m.media-amazon.com/images/M/MV5BMTcxOTg2MDAzOV5BMl5BanBnXkFtZTgwMDY4MjE2MTE@._V1_UY268_CR2,0,182,268_AL_.jpg']"
tt11295968,"['Action', 'Comedy']",2019,Joe Stryker,8.7,movie,"Consumed with revenge on the brain, a cop takes to the streets to cleanse his city of its drug fueled chaos at the hands of an evil corporate scum.","['https://m.media-amazon.com/images/M/MV5BYWY0MzdmMDItNjNiNi00NjIwLTgxZGQtMjQ5NzI4MzU2Y2M4XkEyXkFqcGdeQXVyNjAyODY5NTI@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt3006840,"['Action', 'Documentary']",2016,Searchdog,8.7,movie,"The story of Matthew Zarrella, a Rhode State Police Sergeant who rehabilitates ""pound dogs"" and turns them into Search & Rescue/Recovery Dogs. Through this film, audiences are exposed to a ...","['https://m.media-amazon.com/images/M/MV5BOGMyNzIzMzEtYzI0My00YmIwLThjYzQtZDczNzEyMzJlOGQ0XkEyXkFqcGdeQXVyNTA5NTY4MTk@._V1_UY268_CR1,0,182,268_AL_.jpg']"
tt5577452,['Action'],2015,Beyond the Shadows: The Making of Shadowhunters,8.7,tvMovie,A behind-the-scenes glimpse of the making of the television show.,"['https://m.media-amazon.com/images/M/MV5BZTZhZjk2ZWQtMmEyMy00NmY5LTk1ZTEtZTkwYjE1OWY5NThmL2ltYWdlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR87,0,182,268_AL_.jpg']"
tt4139928,"['Action', 'Drama', 'Fantasy']",2020,The Legend of Maula Jatt,8.6,movie,A stylized update to the 1979 action film in which a local hero takes on a brutal gang leader.,"['https://m.media-amazon.com/images/M/MV5BZGFkYmFkYzUtMGEwNS00NTlkLWIyZTgtY2EyOWUwZTEwMjg2XkEyXkFqcGdeQXVyMjMyNzcxNTc@._V1_UY268_CR43,0,182,268_AL_.jpg']"
tt12222108,"['Action', 'Adventure', 'Drama']",2019,Finding Purpose,8.6,movie,"John Kayhill is a decorated war veteran who is suffering from PTSD. His mentally challenged brother Rodney is removed from his care, and John enlists the help of veteran buddies to rescue him.","['https://m.media-amazon.com/images/M/MV5BNjRmNTg1ZDAtODdlNS00MDc4LThjN2YtNGM5NzRlZGYwYTlhXkEyXkFqcGdeQXVyMTk5NjA5MTE@._V1_UY268_CR12,0,182,268_AL_.jpg']"
tt6476256,"['Action', 'Adventure']",2017,Clank: Red Mosaic,8.6,movie,"The deceased friend and mentor, Doctor Alfred, leaves behind a posthumous trail for Clank to follow. With little time to spare he must figure out the mystery behind the disappearance of the ""Red Mosaic"".","['https://m.media-amazon.com/images/M/MV5BODVkZDFhMzQtZjhlMS00ZWY1LWFhYTYtMGI1YmYzN2JlNDdjXkEyXkFqcGdeQXVyMjExMDE1MzQ@._V1_UY268_CR4,0,182,268_AL_.jpg']"
tt6080504,['Action'],2016,The Blackhawk Dilemma,8.6,movie,There is suspected smuggling in Miami in a facility owned by an alternative energy company owner Max Shaw. The CIA sends Ben Dalton to work with Henry Dills to uncover a secret plot.,"['https://m.media-amazon.com/images/M/MV5BNjBhZThhMzktN2M4ZS00MWU3LTg4ODItYzBlNGM3YmZiNGRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc3NTQzMTk@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt10673280,"['Action', 'Adventure']",2016,Lethal Point,8.6,movie,A group of mercenaries are sent to an extraction assignment. They discover the things aren't as they seem and they find themselves in a game of survival.,"['https://m.media-amazon.com/images/M/MV5BNGQ2Y2Q0NzItMjQ4MC00YjVhLTk3N2YtNWYyYjc3YjNjMDdiXkEyXkFqcGdeQXVyMjU3MDU3OTk@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt5547566,"['Action', 'Drama', 'Fantasy']",2016,Prototype,8.6,tvMovie,"Three unlikely cohorts inadvertently stumble upon an invention that challenges the very nature of quantum physics, a discovery which in turn puts their lives in grave danger.",[]
tt7070022,"['Action', 'Comedy']",2015,The Tale of the Sparrow,8.6,movie,"Follows the story of a dishonest 20 year old boy named Anthony. Anthony is given an opportunity in which he is able to portray himself as a vigilante named ""The Sparrow"". Trouble befalls ...","['https://m.media-amazon.com/images/M/MV5BOWI1MjE2YjctZGY3OS00OTM5LTlhYzAtYzE0MGFiNmFmZTVlXkEyXkFqcGdeQXVyNzc3NTE5Nzg@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt4103538,['Action'],2015,Tony's Place,8.6,movie,,"['https://m.media-amazon.com/images/M/MV5BMjI2MjE3ODY1OV5BMl5BanBnXkFtZTgwMTA2OTc0MzE@._V1_UY268_CR12,0,182,268_AL_.jpg']"
tt5505992,"['Action', 'Sport']",2020,Cagefighter: Worlds Collide,8.5,movie,"Reiss is the greatest champion to ever fight in a LEGENDS cage. But when promoter Max Black pits him against wrestling superstar Randy Stone, Reiss finds himself in the toughest fight of his life.","['https://m.media-amazon.com/images/M/MV5BNGJlODZjZGUtNzQwZi00OWE0LWFmMDAtNmJkZDRhNjNhMjA4XkEyXkFqcGdeQXVyMjEyMTk0NzY@._V1_UX182_CR0,0,182,268_AL_.jpg']"
tt8927780,"['Action', 'Adventure', 'Comedy']",2018,A Family of Killers,8.5,movie,"An ex-detective, a deadly child, two dim-witted hit-men, and a captive all cross paths with one mysterious assassin corporation.","['https://m.media-amazon.com/images/M/MV5BM2E4Mjg3YjAtOTk5Zi00NTlkLWE3NjYtNmQ1Y2EzZTgyODYxXkEyXkFqcGdeQXVyNzgzMjQxMjY@._V1_UY268_CR16,0,182,268_AL_.jpg']"
tt7383740,"['Action', 'Drama']",2017,My China Doll,8.5,movie,"Two countries, eight hundred and ninety kilometers apart, with different civilizations, and a troubled girl is looking for her long lost father from Tunisia to China. It's all about a ...","['https://m.media-amazon.com/images/M/MV5BMmI0OGY2MzUtOTM0NC00ZjhhLWE4ZDEtZGM4NTA2ZDFhYTEyXkEyXkFqcGdeQXVyNjE1MjMzMg@@._V1_UY268_CR2,0,182,268_AL_.jpg']"
tt6909906,['Action'],2017,Siege at Desert Pass,8.5,movie,"After surviving an ambush while deployed overseas that resulted in the deaths of his team mates, a Navy Seal returns home to cope with life, loss and the pressures of the media attention he does not feel he deserves.","['https://m.media-amazon.com/images/M/MV5BODQ3MjlkNmYtMjllNi00N2QzLWE1M2QtNGM2NjVhYzU1OWM2XkEyXkFqcGdeQXVyNzQ5NDQwMzQ@._V1_UY268_CR11,0,182,268_AL_.jpg']"
tt6679568,"['Action', 'Crime', 'Drama']",2017,Home and Away: All or Nothing,8.5,tvMovie,"Gunno fuels a prison riot with Heath, Bianca and Kyle inside.","['https://m.media-amazon.com/images/M/MV5BYmY1ZGJkMGItOGEzNi00YWVhLWI5ZGMtNWIzMTFjYjU0Mjg1XkEyXkFqcGdeQXVyMTQxMjYwOTg@._V1_UY268_CR147,0,182,268_AL_.jpg']"
